DATE,SalesPersonCode,Time,NetAmount
2024-07-16,430,4:07 PM,756.5
2024-07-16,430,4:13 PM,3500.0
2024-07-16,430,4:16 PM,2475.0
2024-07-16,430,5:15 PM,1950.0
2024-07-16,430,5:19 PM,1490.0
2024-07-16,430,5:20 PM,756.5
2024-07-16,430,5:27 PM,790.0
2024-07-16,430,5:40 PM,1590.0
2024-07-16,430,6:13 PM,2450.0
2024-07-16,430,6:16 PM,3199.0
2024-07-16,430,7:29 PM,2475.0
2024-07-16,525,,26846.429015701466
2024-07-16,544,10:35 AM,1690.74
2024-07-16,544,2:10 PM,1300.83
2024-07-16,544,11:42 AM,524.99
2024-07-16,544,7:32 PM,7127.12
2024-07-17,254,10:15 AM,1190.0
2024-07-17,254,10:19 AM,375.0
2024-07-17,254,10:19 AM,375.0
2024-07-17,254,11:08 AM,140.0
2024-07-17,254,11:08 AM,1390.0
2024-07-17,254,12:10 PM,500.0
2024-07-17,254,12:11 PM,671.5
2024-07-17,254,2:38 PM,2475.0
2024-07-17,254,4:06 PM,890.0
2024-07-17,254,4:06 PM,990.0
2024-07-17,254,4:09 PM,1190.0
2024-07-17,254,4:53 PM,270.0
2024-07-17,254,4:53 PM,260.0
2024-07-17,254,4:53 PM,275.0
2024-07-17,254,5:04 PM,1190.0
2024-07-17,254,5:06 PM,1275.0
2024-07-17,254,5:09 PM,1200.0
2024-07-17,254,5:39 PM,2450.0
2024-07-17,254,5:46 PM,1950.0
2024-07-17,254,5:49 PM,5900.0
2024-07-17,254,5:52 PM,570.0
2024-07-17,254,5:52 PM,890.0
2024-07-17,254,5:53 PM,3190.0
2024-07-17,254,5:53 PM,3950.0
2024-07-17,254,6:14 PM,3190.0
2024-07-17,254,6:18 PM,975.0
2024-07-17,254,6:18 PM,975.0
2024-07-17,254,6:35 PM,1450.0
2024-07-17,254,6:47 PM,275.0
2024-07-17,254,7:20 PM,2450.0
2024-07-17,254,7:28 PM,890.0
2024-07-17,254,7:28 PM,297.5
2024-07-17,254,7:29 PM,1090.0
2024-07-17,254,7:29 PM,1090.0
2024-07-17,254,7:52 PM,1200.0
2024-07-17,254,7:54 PM,1090.0
2024-07-17,254,7:54 PM,1200.0
2024-07-17,254,8:03 PM,510.0
2024-07-17,254,8:03 PM,1090.0
2024-07-17,254,8:53 PM,3200.0
2024-07-17,254,8:56 PM,975.0
2024-07-17,254,8:56 PM,275.0
2024-07-17,254,8:56 PM,3190.0
2024-07-17,265,10:21 AM,1190.0
2024-07-17,265,12:12 PM,552.5
2024-07-17,265,1:16 PM,1190.0
2024-07-17,265,1:59 PM,2975.0
2024-07-17,265,2:58 PM,990.0
2024-07-17,265,3:06 PM,1975.0
2024-07-17,265,3:07 PM,1181.5
2024-07-17,265,3:25 PM,1790.0
2024-07-17,265,3:56 PM,6750.0
2024-07-17,265,3:58 PM,2975.0
2024-07-17,265,3:58 PM,1190.0
2024-07-17,265,4:07 PM,1190.0
2024-07-17,265,4:20 PM,2975.0
2024-07-17,265,4:21 PM,552.5
2024-07-17,265,4:40 PM,1150.0
2024-07-17,265,4:55 PM,3490.0
2024-07-17,265,4:55 PM,1190.0
2024-07-17,265,5:06 PM,3490.0
2024-07-17,265,5:54 PM,1190.0
2024-07-17,265,7:29 PM,260.0
2024-07-17,265,7:30 PM,6450.0
2024-07-17,265,7:30 PM,6450.0
2024-07-17,265,8:05 PM,395.0
2024-07-17,265,8:34 PM,2975.0
2024-07-17,265,8:47 PM,1181.5
2024-07-17,430,1:59 PM,4250.0
2024-07-17,430,2:51 PM,792.0
2024-07-17,430,2:52 PM,1580.0
2024-07-17,525,,459.7193802094393
2024-07-17,544,3:02 PM,1135.34
2024-07-17,544,8:56 PM,5697.6
2024-07-17,544,6:51 PM,124.23
2024-07-17,544,4:38 PM,1199.51
2024-07-18,254,10:52 AM,2188.75
2024-07-18,254,11:21 AM,1090.0
2024-07-18,254,12:07 PM,1490.0
2024-07-18,254,1:12 PM,3500.0
2024-07-18,254,1:22 PM,890.0
2024-07-18,254,1:51 PM,3499.0
2024-07-18,254,2:41 PM,756.5
2024-07-18,254,2:45 PM,3200.0
2024-07-18,254,2:45 PM,395.0
2024-07-18,254,2:45 PM,290.0
2024-07-18,254,3:01 PM,3200.0
2024-07-18,254,3:07 PM,3200.0
2024-07-18,254,3:55 PM,695.0
2024-07-18,254,4:01 PM,285.0
2024-07-18,254,4:02 PM,3190.0
2024-07-18,254,4:08 PM,2490.0
2024-07-18,254,4:08 PM,1975.0
2024-07-18,254,4:15 PM,1590.0
2024-07-18,254,4:19 PM,3450.0
2024-07-18,254,4:19 PM,350.0
2024-07-18,254,4:55 PM,3750.0
2024-07-18,254,4:58 PM,2465.0
2024-07-18,254,5:06 PM,1490.0
2024-07-18,254,5:10 PM,1090.0
2024-07-18,254,5:11 PM,1090.0
2024-07-18,254,5:12 PM,490.0
2024-07-18,254,5:13 PM,790.0
2024-07-18,254,5:14 PM,1390.0
2024-07-18,254,5:15 PM,2450.0
2024-07-18,254,5:17 PM,1200.0
2024-07-18,254,5:17 PM,1200.0
2024-07-18,254,6:12 PM,1450.0
2024-07-18,254,6:17 PM,1780.0
2024-07-18,254,6:25 PM,1200.0
2024-07-18,254,7:11 PM,290.0
2024-07-18,254,7:12 PM,2975.0
2024-07-18,254,7:26 PM,2999.0
2024-07-18,254,7:28 PM,975.0
2024-07-18,254,7:52 PM,1390.0
2024-07-18,254,8:02 PM,3200.0
2024-07-18,254,8:50 PM,1900.0
2024-07-18,265,10:15 AM,3650.0
2024-07-18,265,12:51 PM,3650.0
2024-07-18,265,1:48 PM,1790.0
2024-07-18,265,3:48 PM,2975.0
2024-07-18,265,4:57 PM,2975.0
2024-07-18,265,7:21 PM,3490.0
2024-07-18,265,7:45 PM,1790.0
2024-07-18,430,11:39 AM,1290.0
2024-07-18,430,12:52 PM,3650.0
2024-07-18,430,12:54 PM,2975.0
2024-07-18,430,1:01 PM,3490.0
2024-07-18,430,1:04 PM,260.0
2024-07-18,430,1:07 PM,1190.0
2024-07-18,430,1:07 PM,5750.0
2024-07-18,430,1:23 PM,890.0
2024-07-18,430,1:37 PM,920.0
2024-07-18,430,3:47 PM,1475.0
2024-07-18,430,3:48 PM,2975.0
2024-07-18,430,3:54 PM,2975.0
2024-07-18,430,4:14 PM,792.0
2024-07-18,430,4:14 PM,1032.0
2024-07-18,430,4:48 PM,1168.75
2024-07-18,430,4:51 PM,990.0
2024-07-18,430,4:54 PM,2975.0
2024-07-18,430,4:57 PM,2975.0
2024-07-18,430,5:09 PM,1475.0
2024-07-18,430,5:46 PM,1190.0
2024-07-18,430,5:48 PM,2975.0
2024-07-18,430,5:55 PM,1190.0
2024-07-18,430,6:49 PM,395.0
2024-07-18,430,6:49 PM,7500.0
2024-07-18,430,7:05 PM,6250.0
2024-07-18,430,7:28 PM,792.0
2024-07-18,430,7:28 PM,1475.0
2024-07-18,430,7:46 PM,1790.0
2024-07-18,430,8:03 PM,1690.0
2024-07-18,430,8:15 PM,475.0
2024-07-18,430,8:15 PM,6475.0
2024-07-18,525,,31908.82192586205
2024-07-18,544,4:35 PM,6064.73
2024-07-18,544,4:51 PM,885.98
2024-07-18,544,10:59 AM,1514.52
2024-07-19,254,10:50 AM,1375.0
2024-07-19,254,10:50 AM,265.0
2024-07-19,254,10:50 AM,1390.0
2024-07-19,254,11:03 AM,265.0
2024-07-19,254,11:04 AM,2999.0
2024-07-19,254,11:08 AM,1490.0
2024-07-19,254,11:09 AM,3200.0
2024-07-19,254,11:14 AM,1490.0
2024-07-19,254,3:09 PM,3200.0
2024-07-19,254,3:18 PM,790.0
2024-07-19,254,3:30 PM,1200.0
2024-07-19,254,3:32 PM,1250.0
2024-07-19,254,3:32 PM,1250.0
2024-07-19,254,3:50 PM,1490.0
2024-07-19,254,5:10 PM,1200.0
2024-07-19,254,5:10 PM,1150.0
2024-07-19,254,5:20 PM,790.0
2024-07-19,254,5:38 PM,1200.0
2024-07-19,254,6:02 PM,990.0
2024-07-19,254,6:11 PM,756.0
2024-07-19,254,6:17 PM,1975.0
2024-07-19,254,6:17 PM,990.0
2024-07-19,254,6:18 PM,1720.0
2024-07-19,254,6:19 PM,900.0
2024-07-19,254,6:19 PM,690.0
2024-07-19,254,6:31 PM,990.0
2024-07-19,254,7:06 PM,590.0
2024-07-19,254,7:06 PM,1190.0
2024-07-19,254,7:06 PM,1090.0
2024-07-19,254,7:06 PM,1490.0
2024-07-19,254,7:07 PM,6500.0
2024-07-19,254,7:09 PM,260.0
2024-07-19,254,7:09 PM,790.0
2024-07-19,254,7:09 PM,550.0
2024-07-19,254,7:09 PM,2999.0
2024-07-19,254,7:34 PM,3200.0
2024-07-19,254,7:43 PM,2975.0
2024-07-19,254,8:03 PM,3975.0
2024-07-19,254,8:03 PM,4975.0
2024-07-19,254,8:09 PM,1720.0
2024-07-19,265,9:35 AM,3250.0
2024-07-19,265,10:40 AM,1190.0
2024-07-19,265,10:48 AM,1190.0
2024-07-19,265,10:48 AM,425.0
2024-07-19,265,10:49 AM,11350.0
2024-07-19,265,12:09 PM,360.0
2024-07-19,265,12:36 PM,1375.0
2024-07-19,265,1:04 PM,1475.0
2024-07-19,265,1:11 PM,8950.0
2024-07-19,265,1:11 PM,395.0
2024-07-19,265,2:21 PM,6450.0
2024-07-19,265,2:36 PM,1190.0
2024-07-19,265,2:55 PM,552.5
2024-07-19,265,2:55 PM,552.5
2024-07-19,265,3:55 PM,4250.0
2024-07-19,265,3:55 PM,2975.0
2024-07-19,265,4:22 PM,3490.0
2024-07-19,265,5:14 PM,1190.0
2024-07-19,265,5:18 PM,2775.0
2024-07-19,265,5:34 PM,1190.0
2024-07-19,265,5:46 PM,1190.0
2024-07-19,265,5:47 PM,3816.5
2024-07-19,265,6:13 PM,6975.0
2024-07-19,265,6:47 PM,1190.0
2024-07-19,265,7:12 PM,360.0
2024-07-19,265,8:30 PM,6590.0
2024-07-19,265,8:35 PM,260.0
2024-07-19,430,9:51 AM,792.0
2024-07-19,430,9:53 AM,712.0
2024-07-19,430,10:43 AM,790.0
2024-07-19,430,10:46 AM,1250.0
2024-07-19,430,10:47 AM,792.0
2024-07-19,430,11:06 AM,1090.0
2024-07-19,430,11:08 AM,2475.0
2024-07-19,430,11:36 AM,792.0
2024-07-19,430,11:45 AM,792.0
2024-07-19,430,11:45 AM,552.5
2024-07-19,430,1:24 PM,1032.0
2024-07-19,430,1:45 PM,1290.0
2024-07-19,430,1:45 PM,1290.0
2024-07-19,430,2:26 PM,792.0
2024-07-19,430,2:26 PM,1672.0
2024-07-19,430,2:32 PM,2090.0
2024-07-19,430,2:54 PM,1580.0
2024-07-19,430,3:03 PM,792.0
2024-07-19,430,3:07 PM,1850.0
2024-07-19,430,3:52 PM,792.0
2024-07-19,430,3:58 PM,792.0
2024-07-19,430,4:09 PM,792.0
2024-07-19,430,4:43 PM,1500.0
2024-07-19,430,5:07 PM,2250.0
2024-07-19,430,5:10 PM,792.0
2024-07-19,430,5:18 PM,2575.0
2024-07-19,430,5:20 PM,1580.0
2024-07-19,430,5:20 PM,792.0
2024-07-19,430,5:22 PM,1750.0
2024-07-19,430,5:35 PM,1480.0
2024-07-19,430,5:37 PM,890.0
2024-07-19,430,5:49 PM,2290.0
2024-07-19,430,5:49 PM,792.0
2024-07-19,430,6:11 PM,920.0
2024-07-19,430,6:19 PM,990.0
2024-07-19,430,6:21 PM,1800.0
2024-07-19,430,6:21 PM,792.0
2024-07-19,430,6:35 PM,1580.0
2024-07-19,430,6:40 PM,872.0
2024-07-19,430,6:40 PM,1090.0
2024-07-19,430,6:56 PM,1200.0
2024-07-19,430,7:32 PM,792.0
2024-07-19,430,7:43 PM,1350.0
2024-07-19,525,,4768.1441414585
2024-07-19,544,5:12 PM,293.96
2024-07-19,544,2:51 PM,0.15
2024-07-19,544,12:57 PM,15277.5
2024-07-20,254,10:12 AM,1490.0
2024-07-20,254,10:14 AM,1200.0
2024-07-20,254,10:15 AM,3200.0
2024-07-20,254,10:40 AM,3200.0
2024-07-20,254,11:21 AM,2475.0
2024-07-20,254,11:21 AM,2475.0
2024-07-20,254,11:22 AM,1490.0
2024-07-20,254,11:42 AM,2450.0
2024-07-20,254,12:18 PM,1190.0
2024-07-20,254,12:51 PM,1975.0
2024-07-20,254,12:51 PM,1090.0
2024-07-20,254,1:51 PM,1975.0
2024-07-20,254,2:21 PM,2290.0
2024-07-20,254,3:05 PM,2465.0
2024-07-20,254,3:05 PM,2465.0
2024-07-20,254,5:07 PM,1190.0
2024-07-20,254,5:37 PM,1090.0
2024-07-20,254,5:37 PM,465.0
2024-07-20,254,5:57 PM,2188.75
2024-07-20,254,6:36 PM,1390.0
2024-07-20,254,7:32 PM,2575.0
2024-07-20,254,7:41 PM,1390.0
2024-07-20,254,7:41 PM,790.0
2024-07-20,254,7:41 PM,900.0
2024-07-20,254,7:42 PM,2188.75
2024-07-20,254,8:18 PM,975.0
2024-07-20,254,8:18 PM,792.0
2024-07-20,265,9:40 AM,1475.0
2024-07-20,265,10:53 AM,2975.0
2024-07-20,265,11:38 AM,3250.0
2024-07-20,265,11:39 AM,260.0
2024-07-20,265,12:16 PM,3650.0
2024-07-20,265,12:16 PM,575.0
2024-07-20,265,12:53 PM,2975.0
2024-07-20,265,3:37 PM,5601.5
2024-07-20,265,6:19 PM,6450.0
2024-07-20,265,6:36 PM,2975.0
2024-07-20,265,6:45 PM,2975.0
2024-07-20,265,7:18 PM,2975.0
2024-07-20,265,7:30 PM,1190.0
2024-07-20,265,7:30 PM,2975.0
2024-07-20,265,7:30 PM,1181.5
2024-07-20,265,7:35 PM,1237.5
2024-07-20,265,8:42 PM,552.5
2024-07-20,430,10:12 AM,1975.0
2024-07-20,430,10:41 AM,2575.0
2024-07-20,430,10:42 AM,260.0
2024-07-20,430,11:22 AM,990.0
2024-07-20,430,11:24 AM,1580.0
2024-07-20,430,11:27 AM,1580.0
2024-07-20,430,11:42 AM,990.0
2024-07-20,430,11:42 AM,872.0
2024-07-20,430,12:03 PM,990.0
2024-07-20,430,12:49 PM,1800.0
2024-07-20,430,1:14 PM,1480.0
2024-07-20,430,1:15 PM,1090.0
2024-07-20,430,1:24 PM,1975.0
2024-07-20,430,1:26 PM,792.0
2024-07-20,430,2:26 PM,792.0
2024-07-20,430,2:42 PM,840.0
2024-07-20,430,3:26 PM,1480.0
2024-07-20,430,3:26 PM,990.0
2024-07-20,430,3:27 PM,1290.0
2024-07-20,430,3:27 PM,1690.0
2024-07-20,430,4:09 PM,2575.0
2024-07-20,430,4:17 PM,792.0
2024-07-20,430,5:17 PM,1672.0
2024-07-20,430,5:21 PM,792.0
2024-07-20,430,5:21 PM,1480.0
2024-07-20,430,5:28 PM,1000.0
2024-07-20,430,5:52 PM,2475.0
2024-07-20,430,6:23 PM,3612.5
2024-07-20,430,6:37 PM,1480.0
2024-07-20,430,6:37 PM,1590.0
2024-07-20,430,7:01 PM,5250.0
2024-07-20,430,7:40 PM,1890.0
2024-07-20,430,8:14 PM,3500.0
2024-07-20,430,8:16 PM,1975.0
2024-07-20,430,8:31 PM,990.0
2024-07-20,525,,19141.48004847224
2024-07-20,544,8:32 PM,2127.29
2024-07-20,544,7:48 PM,221.74
2024-07-20,544,4:02 PM,427.06
2024-07-20,544,3:50 PM,930.27
2024-07-20,544,7:38 PM,634.89
2024-07-20,544,11:10 AM,1755.01
2024-07-21,254,9:34 AM,3349.0
2024-07-21,254,9:42 AM,3200.0
2024-07-21,254,9:43 AM,3200.0
2024-07-21,254,9:43 AM,3200.0
2024-07-21,254,9:51 AM,1912.5
2024-07-21,254,9:52 AM,1490.0
2024-07-21,254,10:35 AM,1950.0
2024-07-21,254,11:00 AM,3200.0
2024-07-21,254,11:03 AM,550.0
2024-07-21,254,11:05 AM,1090.0
2024-07-21,254,11:05 AM,1090.0
2024-07-21,254,11:05 AM,3500.0
2024-07-21,254,11:13 AM,1200.0
2024-07-21,254,11:15 AM,350.0
2024-07-21,254,11:16 AM,1912.5
2024-07-21,254,11:21 AM,1390.0
2024-07-21,254,11:21 AM,140.0
2024-07-21,254,11:33 AM,671.5
2024-07-21,254,12:09 PM,1200.0
2024-07-21,254,12:11 PM,1250.0
2024-07-21,254,12:27 PM,5900.0
2024-07-21,254,12:27 PM,290.0
2024-07-21,254,12:39 PM,2975.0
2024-07-21,254,12:48 PM,1950.0
2024-07-21,254,1:08 PM,2975.0
2024-07-21,254,1:08 PM,290.0
2024-07-21,254,1:16 PM,2475.0
2024-07-21,254,1:16 PM,3200.0
2024-07-21,254,1:31 PM,3200.0
2024-07-21,254,2:07 PM,3500.0
2024-07-21,254,2:07 PM,290.0
2024-07-21,254,2:57 PM,1590.0
2024-07-21,254,2:57 PM,1490.0
2024-07-21,254,2:58 PM,2975.0
2024-07-21,254,3:38 PM,1390.0
2024-07-21,254,3:42 PM,3950.0
2024-07-21,254,3:59 PM,1975.0
2024-07-21,254,4:00 PM,1200.0
2024-07-21,254,4:11 PM,3200.0
2024-07-21,254,4:16 PM,1590.0
2024-07-21,254,4:18 PM,3200.0
2024-07-21,254,4:31 PM,1450.0
2024-07-21,254,4:31 PM,2975.0
2024-07-21,254,5:02 PM,790.0
2024-07-21,254,5:08 PM,1590.0
2024-07-21,254,5:10 PM,1090.0
2024-07-21,254,5:12 PM,3200.0
2024-07-21,254,5:12 PM,550.0
2024-07-21,254,5:15 PM,3200.0
2024-07-21,254,5:16 PM,1975.0
2024-07-21,254,5:25 PM,1395.0
2024-07-21,254,5:25 PM,140.0
2024-07-21,254,5:36 PM,2450.0
2024-07-21,254,6:05 PM,3500.0
2024-07-21,254,6:12 PM,3450.0
2024-07-21,254,6:15 PM,3199.0
2024-07-21,254,6:16 PM,2999.0
2024-07-21,254,6:16 PM,540.0
2024-07-21,254,6:26 PM,1090.0
2024-07-21,254,6:29 PM,1550.0
2024-07-21,254,6:30 PM,2188.75
2024-07-21,254,6:37 PM,1350.0
2024-07-21,254,6:37 PM,900.0
2024-07-21,254,6:42 PM,2975.0
2024-07-21,254,6:44 PM,920.0
2024-07-21,254,6:52 PM,2475.0
2024-07-21,254,7:09 PM,1250.0
2024-07-21,254,7:13 PM,3950.0
2024-07-21,254,7:13 PM,2975.0
2024-07-21,254,7:17 PM,590.0
2024-07-21,254,7:17 PM,790.0
2024-07-21,254,7:17 PM,1190.0
2024-07-21,254,7:20 PM,756.5
2024-07-21,254,7:35 PM,3975.0
2024-07-21,254,7:37 PM,290.0
2024-07-21,254,7:37 PM,3200.0
2024-07-21,254,8:21 PM,3500.0
2024-07-21,254,8:32 PM,350.0
2024-07-21,254,8:47 PM,2250.0
2024-07-21,265,9:23 AM,1375.0
2024-07-21,265,9:33 AM,4250.0
2024-07-21,265,9:47 AM,892.5
2024-07-21,265,9:47 AM,2975.0
2024-07-21,265,10:09 AM,395.0
2024-07-21,265,10:09 AM,3490.0
2024-07-21,265,10:33 AM,1190.0
2024-07-21,265,11:40 AM,1190.0
2024-07-21,265,12:01 PM,1096.5
2024-07-21,265,12:20 PM,5750.0
2024-07-21,265,12:21 PM,4590.0
2024-07-21,265,12:22 PM,350.0
2024-07-21,265,12:31 PM,5601.5
2024-07-21,265,12:36 PM,260.0
2024-07-21,265,12:41 PM,2975.0
2024-07-21,265,12:50 PM,395.0
2024-07-21,265,12:50 PM,5750.0
2024-07-21,265,12:52 PM,2975.0
2024-07-21,265,1:25 PM,395.0
2024-07-21,265,1:25 PM,2650.0
2024-07-21,265,1:33 PM,3490.0
2024-07-21,265,1:34 PM,2868.75
2024-07-21,265,1:36 PM,3490.0
2024-07-21,265,2:08 PM,950.0
2024-07-21,265,2:08 PM,5750.0
2024-07-21,265,2:12 PM,395.0
2024-07-21,265,2:12 PM,6450.0
2024-07-21,265,3:07 PM,3490.0
2024-07-21,265,3:21 PM,350.0
2024-07-21,265,3:21 PM,425.0
2024-07-21,265,3:21 PM,350.0
2024-07-21,265,3:36 PM,990.0
2024-07-21,265,3:39 PM,575.0
2024-07-21,265,3:51 PM,260.0
2024-07-21,265,3:51 PM,9950.0
2024-07-21,265,4:21 PM,2975.0
2024-07-21,265,4:35 PM,2000.0
2024-07-21,265,4:50 PM,1190.0
2024-07-21,265,5:01 PM,4228.75
2024-07-21,265,5:02 PM,2975.0
2024-07-21,265,5:04 PM,590.0
2024-07-21,265,5:24 PM,4975.0
2024-07-21,265,5:24 PM,4975.0
2024-07-21,265,5:47 PM,6250.0
2024-07-21,265,6:02 PM,5750.0
2024-07-21,265,6:04 PM,3612.5
2024-07-21,265,6:22 PM,3250.0
2024-07-21,265,6:22 PM,9900.0
2024-07-21,265,6:44 PM,1375.0
2024-07-21,265,6:48 PM,9157.5
2024-07-21,265,7:01 PM,5499.9
2024-07-21,265,7:07 PM,552.5
2024-07-21,265,7:18 PM,395.0
2024-07-21,265,7:18 PM,9375.0
2024-07-21,265,7:19 PM,475.0
2024-07-21,265,7:19 PM,7500.0
2024-07-21,265,7:29 PM,9900.0
2024-07-21,265,7:35 PM,2975.0
2024-07-21,265,7:47 PM,1250.0
2024-07-21,265,7:55 PM,552.5
2024-07-21,265,8:07 PM,2375.0
2024-07-21,265,8:22 PM,2975.0
2024-07-21,265,8:32 PM,1190.0
2024-07-21,265,8:33 PM,552.5
2024-07-21,430,10:18 AM,2475.0
2024-07-21,430,10:18 AM,1290.0
2024-07-21,430,10:20 AM,1290.0
2024-07-21,430,10:29 AM,1975.0
2024-07-21,430,10:53 AM,1800.0
2024-07-21,430,11:11 AM,2250.0
2024-07-21,430,11:15 AM,2575.0
2024-07-21,430,11:29 AM,792.0
2024-07-21,430,11:32 AM,1800.0
2024-07-21,430,11:42 AM,1590.0
2024-07-21,430,11:45 AM,792.0
2024-07-21,430,11:55 AM,990.0
2024-07-21,430,11:55 AM,1200.0
2024-07-21,430,11:56 AM,680.0
2024-07-21,430,12:01 PM,792.0
2024-07-21,430,12:04 PM,2575.0
2024-07-21,430,12:11 PM,890.0
2024-07-21,430,12:14 PM,792.0
2024-07-21,430,12:16 PM,1800.0
2024-07-21,430,12:24 PM,1090.0
2024-07-21,430,12:26 PM,1890.0
2024-07-21,430,12:31 PM,1800.0
2024-07-21,430,12:31 PM,792.0
2024-07-21,430,12:31 PM,1580.0
2024-07-21,430,12:33 PM,1580.0
2024-07-21,430,12:35 PM,792.0
2024-07-21,430,12:36 PM,1290.0
2024-07-21,430,12:42 PM,1800.0
2024-07-21,430,12:43 PM,3500.0
2024-07-21,430,1:06 PM,1580.0
2024-07-21,430,1:10 PM,5250.0
2024-07-21,430,1:54 PM,1890.0
2024-07-21,430,1:55 PM,792.0
2024-07-21,430,2:01 PM,1975.0
2024-07-21,430,2:04 PM,890.0
2024-07-21,430,2:35 PM,1800.0
2024-07-21,430,2:53 PM,5490.0
2024-07-21,430,3:22 PM,1912.0
2024-07-21,430,3:24 PM,1672.0
2024-07-21,430,3:29 PM,792.0
2024-07-21,430,3:37 PM,1672.0
2024-07-21,430,3:41 PM,792.0
2024-07-21,430,3:57 PM,792.0
2024-07-21,430,3:58 PM,792.0
2024-07-21,430,4:00 PM,1480.0
2024-07-21,430,4:07 PM,1200.0
2024-07-21,430,4:08 PM,1250.0
2024-07-21,430,4:12 PM,1290.0
2024-07-21,430,4:47 PM,975.0
2024-07-21,430,4:58 PM,1290.0
2024-07-21,430,4:58 PM,1290.0
2024-07-21,430,5:02 PM,792.0
2024-07-21,430,5:05 PM,1832.0
2024-07-21,430,5:06 PM,1890.0
2024-07-21,430,5:09 PM,2250.0
2024-07-21,430,5:10 PM,1290.0
2024-07-21,430,5:12 PM,5490.0
2024-07-21,430,5:14 PM,1800.0
2024-07-21,430,5:16 PM,712.0
2024-07-21,430,5:17 PM,1290.0
2024-07-21,430,5:51 PM,1480.0
2024-07-21,430,6:01 PM,1580.0
2024-07-21,430,6:16 PM,890.0
2024-07-21,430,6:20 PM,690.0
2024-07-21,430,6:21 PM,792.0
2024-07-21,430,6:21 PM,1580.0
2024-07-21,430,6:24 PM,1290.0
2024-07-21,430,6:27 PM,792.0
2024-07-21,430,6:37 PM,1480.0
2024-07-21,430,6:44 PM,220.0
2024-07-21,430,6:44 PM,872.0
2024-07-21,430,6:46 PM,790.0
2024-07-21,430,6:46 PM,1480.0
2024-07-21,430,6:50 PM,792.0
2024-07-21,430,6:50 PM,792.0
2024-07-21,430,6:55 PM,790.0
2024-07-21,430,6:59 PM,1800.0
2024-07-21,430,7:07 PM,2250.0
2024-07-21,430,7:11 PM,2575.0
2024-07-21,430,7:14 PM,1090.0
2024-07-21,430,7:18 PM,1975.0
2024-07-21,430,7:29 PM,2950.0
2024-07-21,430,7:31 PM,2575.0
2024-07-21,430,7:31 PM,550.0
2024-07-21,430,7:31 PM,550.0
2024-07-21,430,7:34 PM,1290.0
2024-07-21,430,7:35 PM,3500.0
2024-07-21,430,7:35 PM,1580.0
2024-07-21,430,7:41 PM,1150.0
2024-07-21,430,7:42 PM,1480.0
2024-07-21,430,8:15 PM,712.0
2024-07-21,430,8:15 PM,792.0
2024-07-21,430,8:16 PM,712.0
2024-07-21,430,8:28 PM,990.0
2024-07-21,430,8:29 PM,890.0
2024-07-21,430,8:46 PM,1580.0
2024-07-21,430,8:46 PM,1800.0
2024-07-21,525,,1731.428358307869
2024-07-21,544,2:25 PM,259.81
2024-07-21,544,5:10 PM,1045.43
2024-07-21,544,4:23 PM,2592.73
2024-07-21,544,8:22 PM,3521.64
2024-07-22,254,10:21 AM,1450.0
2024-07-22,254,10:23 AM,1200.0
2024-07-22,254,10:43 AM,1090.0
2024-07-22,254,10:43 AM,1090.0
2024-07-22,254,10:54 AM,2450.0
2024-07-22,254,10:54 AM,2450.0
2024-07-22,254,10:55 AM,990.0
2024-07-22,254,11:25 AM,841.5
2024-07-22,254,12:09 PM,1490.0
2024-07-22,254,12:09 PM,1490.0
2024-07-22,254,1:32 PM,975.0
2024-07-22,254,2:15 PM,4200.0
2024-07-22,254,2:15 PM,280.0
2024-07-22,254,2:29 PM,1200.0
2024-07-22,254,2:47 PM,275.0
2024-07-22,254,2:47 PM,430.0
2024-07-22,254,2:47 PM,475.0
2024-07-22,254,2:47 PM,475.0
2024-07-22,254,2:51 PM,1150.0
2024-07-22,254,3:13 PM,2975.0
2024-07-22,254,3:26 PM,1150.0
2024-07-22,254,3:58 PM,990.0
2024-07-22,254,4:00 PM,3750.0
2024-07-22,254,4:48 PM,1190.0
2024-07-22,254,4:58 PM,1190.0
2024-07-22,254,5:27 PM,2250.0
2024-07-22,254,5:31 PM,2475.0
2024-07-22,254,5:38 PM,671.5
2024-07-22,254,5:49 PM,990.0
2024-07-22,254,5:58 PM,1200.0
2024-07-22,254,6:14 PM,2465.0
2024-07-22,254,6:41 PM,975.0
2024-07-22,254,6:42 PM,975.0
2024-07-22,254,6:45 PM,2450.0
2024-07-22,254,6:58 PM,1550.0
2024-07-22,265,12:25 PM,2975.0
2024-07-22,265,12:26 PM,2975.0
2024-07-22,265,1:31 PM,1290.0
2024-07-22,265,2:40 PM,1190.0
2024-07-22,265,2:48 PM,1375.0
2024-07-22,265,4:07 PM,1290.0
2024-07-22,265,4:08 PM,1290.0
2024-07-22,265,4:49 PM,395.0
2024-07-22,265,4:50 PM,3999.9
2024-07-22,265,6:03 PM,1375.0
2024-07-22,265,6:25 PM,2975.0
2024-07-22,265,6:26 PM,6250.0
2024-07-22,265,6:26 PM,990.0
2024-07-22,265,6:39 PM,5750.0
2024-07-22,265,6:50 PM,4228.75
2024-07-22,265,7:15 PM,3490.0
2024-07-22,265,7:22 PM,2975.0
2024-07-22,430,9:41 AM,1290.0
2024-07-22,430,10:04 AM,5250.0
2024-07-22,430,10:04 AM,790.0
2024-07-22,430,10:13 AM,990.0
